Date,Power [kW],Temp (°C),HR,Wind Speed (m/s),Wind Gust (m/s),Pres (mbar),Solar Irradiance (W/m²),Rain (mm/h),Rain (Day),Holiday,Hour,Power - 1,Sin hour
2017-05-05 00:00:00,46.4633695,13.053333333333335,86.2,0.0,0.0,1006.9166666666666,0.24241666666666664,1.5916666666666668,1.0250000000000001,0,0,47.150115,-9.893582466233818
2017-05-05 01:00:00,45.7549925,13.219999999999999,87.5,0.0,0.0,1007.0,0.18933333333333335,3.016666666666667,4.016666666666667,0,1,46.4633695,-9.933048616783237
2017-05-05 02:00:00,46.2169015,13.474166666666667,86.43333333333334,0.0,0.0,1007.0,0.29075,1.4416666666666667,5.400000000000001,0,2,45.7549925,-9.29559391923785
2017-05-05 03:00:00,45.831249,13.891666666666667,81.84166666666667,0.0,0.0,1007.0,0.5031666666666667,0.0,5.400000000000001,0,3,46.2169015,-8.024659857791685
2017-05-05 04:00:00,45.46985,14.084166666666667,78.78333333333335,0.0,0.0,1007.0,0.8446666666666666,0.0,5.400000000000001,0,4,45.831249,-6.2068584884144515
2017-05-05 05:00:00,53.076272,14.358333333333334,76.26666666666667,0.0,0.0,1007.3333333333334,10.504249999999999,0.0,5.400000000000001,0,5,45.46985,-3.9660699703704005
2017-05-05 06:00:00,71.203906,14.915,73.80833333333334,0.0,0.0,1008.0,142.35416666666666,0.03333333333333333,5.433333333333334,0,6,53.076272,-1.455000338086136
2017-05-05 07:00:00,94.13417,14.431666666666667,73.85000000000001,0.8874999999999998,1.1534166666666668,1008.0,134.97583333333333,0.5416666666666666,5.966666666666666,0,7,71.203906,1.1552251627369516
2017-05-05 08:00:00,210.467066,14.030833333333334,72.21666666666667,1.7089999999999999,2.76775,1008.3333333333334,131.88333333333335,2.8249999999999997,8.766666666666667,0,8,94.13417,3.686723977819363
2017-05-05 09:00:00,194.418241,14.37,70.42583333333333,0.0,0.0,1009.0,342.81666666666666,0.6166666666666667,9.341666666666667,0,9,210.467066,5.966978646412833
2017-05-05 10:00:00,202.84229,15.484166666666667,62.43416666666667,0.0,0.0,1009.0,689.3249999999999,0.06666666666666667,9.4,0,10,194.418241,7.8405935811517145
2017-05-05 11:00:00,203.677397,16.31833333333333,57.63583333333333,0.0,0.0,1009.9166666666666,928.3333333333334,0.05000000000000001,9.450000000000001,0,11,202.84229,9.17988502052864
2017-05-05 12:00:00,205.884247,16.241666666666667,57.71333333333334,2.3761666666666668,3.731666666666667,1010.0,972.0,0.05000000000000001,9.5,0,12,203.677397,9.893582466233818
2017-05-05 13:00:00,209.0859275,16.440833333333334,58.73916666666667,5.77075,8.576,1010.5,838.3083333333334,0.0,9.5,0,13,205.884247,9.933048616783237
2017-05-05 14:00:00,208.308723,16.614166666666666,55.296666666666674,4.070583333333333,7.337583333333334,1011.0,859.75,0.09166666666666667,9.591666666666667,0,14,209.0859275,9.295593919237854
2017-05-05 15:00:00,219.45266,16.625833333333333,54.446666666666665,5.72175,8.008916666666666,1011.25,721.65,0.008333333333333333,9.6,0,15,208.308723,8.024659857791692
2017-05-05 16:00:00,203.9358825,16.585833333333333,53.846666666666664,7.7242500000000005,9.874166666666667,1012.0,565.9666666666667,0.0,9.6,0,16,219.45266,6.206858488414452
2017-05-05 17:00:00,133.427899,16.2725,51.7925,6.176083333333334,8.112916666666667,1012.5,250.72416666666666,0.0,9.6,0,17,203.9358825,3.96606997037041
2017-05-05 18:00:00,108.5886005,15.668333333333335,56.030833333333334,3.725,7.211666666666667,1013.0,102.89,0.0,9.6,0,18,133.427899,1.455000338086137
2017-05-05 19:00:00,85.5058235,15.275833333333333,58.163333333333334,2.243333333333333,3.5011666666666668,1013.6666666666666,11.511166666666668,0.0,9.6,0,19,108.5886005,-1.1552251627369503
2017-05-05 20:00:00,57.4316325,14.909166666666666,59.770833333333336,2.842416666666667,4.088166666666667,1014.0833333333334,0.20066666666666666,0.0,9.6,0,20,85.5058235,-3.6867239778193617
2017-05-05 21:00:00,49.4555085,14.850833333333334,63.02583333333333,0.050666666666666665,0.3773333333333333,1015.0,0.4106666666666667,0.0,9.6,0,21,57.4316325,-5.966978646412833
2017-05-05 22:00:00,47.1564515,14.7025,64.33666666666666,1.14425,2.45275,1015.75,0.37166666666666665,0.0,9.6,0,22,49.4555085,-7.840593581151714
2017-05-05 23:00:00,46.280485,14.545833333333334,65.15916666666666,0.38433333333333336,1.2369166666666667,1016.0,0.36916666666666664,0.0,9.6,0,23,47.1564515,-9.179885020528637
2017-05-06 00:00:00,45.7532445,14.536666666666667,65.87666666666667,0.10141666666666665,0.6499166666666666,1016.0,0.5815833333333333,0.0,0.0,0,0,46.280485,-9.893582466233818
2017-05-06 01:00:00,46.240718,14.3825,66.9475,0.1345,0.3354166666666667,1016.0,0.5561666666666667,0.0,0.0,0,1,45.7532445,-9.933048616783237
2017-05-06 02:00:00,46.864754,14.405833333333334,68.10583333333334,0.0,0.0,1016.0,0.5423333333333333,0.0,0.0,0,2,46.240718,-9.29559391923785
2017-05-06 03:00:00,47.022074,14.38,70.09083333333334,0.021,0.2515,1016.0,0.49616666666666664,0.0,0.0,0,3,46.864754,-8.024659857791685
2017-05-06 04:00:00,46.9226565,14.385833333333332,73.625,1.2439166666666666,2.138333333333333,1016.0,0.7199166666666666,0.0,0.0,0,4,47.022074,-6.2068584884144515
2017-05-06 05:00:00,46.779539,14.150833333333333,75.60833333333333,1.4483333333333333,2.6624166666666667,1016.25,8.5175,0.0,0.0,0,5,46.9226565,-3.9660699703704005
2017-05-06 06:00:00,50.5466975,14.766666666666666,74.575,2.4652499999999997,3.186666666666667,1017.0,94.78083333333332,0.0,0.0,0,6,46.779539,-1.455000338086136
2017-05-06 07:00:00,70.19094,15.506666666666668,72.19166666666666,3.2409166666666667,4.612583333333333,1017.0833333333334,219.39166666666665,0.0,0.0,0,7,50.5466975,1.1552251627369516
2017-05-06 08:00:00,72.24921,15.5875,71.5425,3.324666666666667,4.77975,1018.0,297.05833333333334,0.0,0.0,0,8,70.19094,3.686723977819363
2017-05-06 09:00:00,68.784674,16.419999999999998,63.594166666666666,5.75525,7.12675,1018.5833333333334,496.62916666666666,0.08333333333333333,0.08333333333333333,0,9,72.24921,5.966978646412833
2017-05-06 10:00:00,72.8516145,17.033333333333335,59.365833333333335,5.754583333333333,7.338916666666667,1019.0,822.3249999999999,0.016666666666666666,0.10000000000000002,0,10,68.784674,7.8405935811517145
2017-05-06 11:00:00,69.649497,18.149166666666666,52.87166666666667,5.7203333333333335,7.4632499999999995,1019.0,932.0833333333334,0.0,0.10000000000000002,0,11,72.8516145,9.17988502052864
2017-05-06 12:00:00,66.392536,17.959166666666665,52.54583333333333,6.4864999999999995,7.924666666666667,1019.0,925.9833333333332,0.0,0.10000000000000002,0,12,69.649497,9.893582466233818
2017-05-06 13:00:00,56.505848,18.516666666666666,50.55083333333334,5.515416666666667,7.001333333333334,1019.0,929.6666666666666,0.0,0.10000000000000002,0,13,66.392536,9.933048616783237
2017-05-06 14:00:00,56.033451,18.194166666666668,51.2175,5.995416666666666,7.170833333333333,1019.0,856.5833333333334,0.0,0.10000000000000002,0,14,56.505848,9.295593919237854
2017-05-06 15:00:00,57.226024,18.550833333333333,49.94916666666666,4.566916666666667,6.37375,1019.0,730.4499999999999,0.0,0.10000000000000002,0,15,56.033451,8.024659857791692
2017-05-06 16:00:00,55.922016,18.345,54.053333333333335,4.447916666666667,6.142666666666667,1019.0,487.6583333333333,0.0,0.10000000000000002,0,16,57.226024,6.206858488414452
2017-05-06 17:00:00,56.168047,17.854166666666668,59.4125,3.8855,5.871083333333334,1019.0,361.56666666666666,0.0,0.10000000000000002,0,17,55.922016,3.96606997037041
2017-05-06 18:00:00,55.4166255,17.543333333333333,60.44583333333333,2.1138333333333335,3.060166666666667,1019.0,169.675,0.0,0.10000000000000002,0,18,56.168047,1.455000338086137
2017-05-06 19:00:00,54.874964,16.860833333333336,64.03583333333333,0.8297500000000001,2.033583333333333,1019.0,20.393916666666666,0.0,0.10000000000000002,0,19,55.4166255,-1.1552251627369503
2017-05-06 20:00:00,48.9013925,16.015,70.01083333333334,0.9015,2.1382499999999998,1020.0,0.8004166666666667,0.0,0.10000000000000002,0,20,54.874964,-3.6867239778193617
2017-05-06 21:00:00,48.117196,15.7425,73.05833333333334,0.8298333333333333,1.7190833333333335,1020.3333333333334,0.97825,0.0,0.10000000000000002,0,21,48.9013925,-5.966978646412833
2017-05-06 22:00:00,47.3649005,15.699166666666665,77.10000000000001,0.781,1.719,1020.9166666666666,0.6668333333333334,0.0,0.10000000000000002,0,22,48.117196,-7.840593581151714
2017-05-06 23:00:00,46.436494,15.604615384615386,79.41538461538462,1.1433076923076924,1.6835384615384614,1020.0,0.768846153846154,0.0,0.1,0,23,47.3649005,-9.179885020528637
2017-05-07 00:00:00,45.891992,15.476666666666667,79.81666666666666,0.20958333333333334,0.3983333333333334,1020.0833333333334,0.7912499999999999,0.0,0.0,0,0,46.436494,-9.893582466233818
2017-05-07 01:00:00,46.7251325,15.157499999999999,79.36666666666666,1.2105833333333333,1.6980833333333332,1020.0,0.8261666666666666,0.0,0.0,0,1,45.891992,-9.933048616783237
2017-05-07 02:00:00,45.2183565,14.553333333333333,73.35000000000001,1.4814999999999998,2.3690833333333337,1019.5,0.6624166666666667,0.0,0.0,0,2,46.7251325,-9.29559391923785
2017-05-07 03:00:00,44.963804,14.271666666666667,74.00833333333334,1.3941666666666668,2.7045833333333333,1019.0,1.1998333333333333,0.0,0.0,0,3,45.2183565,-8.024659857791685
2017-05-07 04:00:00,45.534089,14.115384615384615,72.4,0.3257692307692308,0.6966153846153845,1019.0,1.146076923076923,0.0,0.0,0,4,44.963804,-6.2068584884144515
2017-05-07 05:00:00,45.7021155,14.225833333333334,71.53,0.07858333333333334,0.35641666666666666,1019.1666666666666,7.786666666666666,0.0,0.0,0,5,45.534089,-3.9660699703704005
2017-05-07 06:00:00,47.356816,14.450000000000001,73.10833333333333,1.8728333333333333,2.4738333333333333,1020.0,131.15916666666666,0.0,0.0,0,6,45.7021155,-1.455000338086136
2017-05-07 07:00:00,48.0431245,15.756666666666668,65.27916666666667,2.31325,3.060916666666667,1020.0,314.40000000000003,0.0,0.0,0,7,47.356816,1.1552251627369516
2017-05-07 08:00:00,48.953177,17.18916666666667,58.229166666666664,3.2687500000000003,4.192916666666666,1020.0,519.5416666666666,0.0,0.0,0,8,48.0431245,3.686723977819363
2017-05-07 09:00:00,50.7424735,17.6825,57.30583333333333,4.014916666666667,4.926666666666667,1020.0,694.0666666666666,0.0,0.0,0,9,48.953177,5.966978646412833
2017-05-07 10:00:00,52.188725,19.529166666666665,49.42583333333334,3.2077500000000003,4.2139999999999995,1019.4166666666666,831.9166666666666,0.0,0.0,0,10,50.7424735,7.8405935811517145
2017-05-07 11:00:00,49.818,21.469166666666666,39.71333333333333,2.5926666666666667,3.522,1019.0,918.6666666666666,0.0,0.0,0,11,52.188725,9.17988502052864
2017-05-07 12:00:00,50.0795445,23.868333333333336,31.9675,1.81175,2.8303333333333334,1018.25,950.5,0.0,0.0,0,12,49.818,9.893582466233818
2017-05-07 13:00:00,49.581583,25.22583333333333,28.999166666666667,1.6003333333333334,2.306083333333333,1018.0,926.25,0.0,0.0,0,13,50.0795445,9.933048616783237
2017-05-07 14:00:00,49.225428,24.514166666666668,29.49,3.30725,4.1930000000000005,1017.4166666666666,847.0833333333334,0.0,0.0,0,14,49.581583,9.295593919237854
2017-05-07 15:00:00,49.124481,24.098333333333333,28.14,4.715416666666667,5.9952499999999995,1016.75,720.3916666666668,0.0,0.0,0,15,49.225428,8.024659857791692
2017-05-07 16:00:00,49.994111,23.13083333333333,32.58833333333333,5.896416666666667,7.2547500000000005,1016.3333333333334,521.4499999999999,0.0,0.0,0,16,49.124481,6.206858488414452
2017-05-07 17:00:00,49.4428355,21.440833333333334,38.13333333333333,6.6865,7.777500000000001,1016.75,354.7583333333334,0.0,0.0,0,17,49.994111,3.96606997037041
2017-05-07 18:00:00,50.664032,20.7425,37.27333333333333,6.600583333333333,7.883583333333334,1016.5833333333334,153.75833333333335,0.0,0.0,0,18,49.4428355,1.455000338086137
2017-05-07 19:00:00,52.9493235,19.609166666666667,40.31916666666667,3.7245000000000004,5.451833333333333,1017.0,16.260083333333334,0.0,0.0,0,19,50.664032,-1.1552251627369503
2017-05-07 20:00:00,48.0872615,19.26,42.998333333333335,0.00525,0.06291666666666666,1017.0,0.09458333333333334,0.0,0.0,0,20,52.9493235,-3.6867239778193617
2017-05-07 21:00:00,45.9577605,19.213333333333335,43.91083333333333,0.60275,0.8385833333333333,1017.0,0.046250000000000006,0.0,0.0,0,21,48.0872615,-5.966978646412833
2017-05-07 22:00:00,45.211146,18.820833333333333,44.91833333333333,0.0,0.0,1017.0,0.08750000000000001,0.0,0.0,0,22,45.9577605,-7.840593581151714
2017-05-07 23:00:00,44.4540435,18.636666666666667,45.01333333333333,0.0,0.0,1017.0,0.043750000000000004,0.0,0.0,0,23,45.211146,-9.179885020528637
2017-05-08 00:00:00,43.6639475,18.183333333333334,46.96416666666667,0.0,0.0,1016.8333333333334,0.08283333333333333,0.0,0.0,0,0,44.4540435,-9.893582466233818
2017-05-08 01:00:00,43.093007,17.661666666666665,48.79666666666666,0.0,0.0,1016.0,0.06458333333333334,0.0,0.0,0,1,43.6639475,-9.933048616783237
2017-05-08 02:00:00,42.846102,17.528333333333332,49.03,0.0,0.0,1016.0,0.07375,0.0,0.0,0,2,43.093007,-9.29559391923785
2017-05-08 03:00:00,42.818134,17.261666666666667,50.223333333333336,0.0,0.0,1016.0,0.09225,0.0,0.0,0,3,42.846102,-8.024659857791685
2017-05-08 04:00:00,42.3206095,16.095833333333335,62.83166666666667,0.0,0.0,1016.0,0.4753333333333334,0.0,0.0,0,4,42.818134,-6.2068584884144515
2017-05-08 05:00:00,51.304674,16.073333333333334,64.6025,0.0,0.0,1016.0,9.084583333333333,0.0,0.0,0,5,42.3206095,-3.9660699703704005
2017-05-08 06:00:00,73.0491385,16.74833333333333,62.47666666666667,0.08908333333333333,0.18866666666666668,1016.6666666666666,120.47833333333334,0.0,0.0,0,6,51.304674,-1.455000338086136
2017-05-08 07:00:00,103.0260275,18.93916666666667,52.5725,0.55725,0.7755833333333334,1017.0,321.84166666666664,0.0,0.0,0,7,73.0491385,1.1552251627369516
2017-05-08 08:00:00,233.949698,20.033333333333335,49.58583333333333,1.431,2.26425,1017.0,520.5583333333333,0.0,0.0,0,8,103.0260275,3.686723977819363
2017-05-08 09:00:00,253.7193595,20.588333333333335,50.44916666666666,1.63,2.3270833333333334,1017.0,675.3166666666667,0.0,0.0,0,9,233.949698,5.966978646412833
2017-05-08 10:00:00,251.68141,21.518333333333334,42.615,2.278166666666667,2.9770000000000003,1017.0,825.3333333333334,0.0,0.0,0,10,253.7193595,7.8405935811517145
2017-05-08 11:00:00,233.504832,22.209999999999997,36.29666666666667,3.30725,4.255916666666667,1016.8333333333334,900.6666666666666,0.0,0.0,0,11,251.68141,9.17988502052864
2017-05-08 12:00:00,247.4475355,22.6875,35.27916666666667,2.1121666666666665,2.8722499999999997,1016.0,900.6666666666666,0.0,0.0,0,12,233.504832,9.893582466233818
2017-05-08 13:00:00,237.6469365,23.066666666666666,33.83833333333333,0.4315,0.6708333333333334,1015.75,934.75,0.0,0.0,0,13,247.4475355,9.933048616783237
2017-05-08 14:00:00,250.130497,23.49083333333333,33.737500000000004,2.24325,2.9141666666666666,1015.0,846.5,0.0,0.0,0,14,237.6469365,9.295593919237854
2017-05-08 15:00:00,252.5910255,23.97583333333333,31.76,2.8809166666666663,3.7527500000000003,1014.5,725.8833333333333,0.0,0.0,0,15,250.130497,8.024659857791692
2017-05-08 16:00:00,248.2979375,24.423333333333332,29.293333333333333,2.987666666666667,4.046166666666667,1013.9166666666666,573.5083333333333,0.0,0.0,0,16,252.5910255,6.206858488414452
2017-05-08 17:00:00,129.575744,23.221666666666664,36.44166666666667,3.8365833333333335,4.7171666666666665,1013.0833333333334,379.1583333333333,0.0,0.0,0,17,248.2979375,3.96606997037041
2017-05-08 18:00:00,104.224937,21.650000000000002,41.666666666666664,4.152916666666667,5.1154166666666665,1013.0,130.44833333333335,0.0,0.0,0,18,129.575744,1.455000338086137
2017-05-08 19:00:00,90.320034,19.894166666666667,46.475833333333334,2.5245833333333336,3.8155,1013.0,15.27625,0.0,0.0,0,19,104.224937,-1.1552251627369503
2017-05-08 20:00:00,61.2182375,18.750833333333333,52.193333333333335,1.66325,3.0818333333333334,1013.0,0.09450000000000001,0.0,0.0,0,20,90.320034,-3.6867239778193617
2017-05-08 21:00:00,49.034022,18.0765,55.147000000000006,0.0,0.0,1013.0,0.13269999999999998,0.0,0.0,0,21,61.2182375,-5.966978646412833
2017-05-08 22:00:00,45.669122,17.7725,55.53666666666667,0.0,0.0,1012.125,0.18558333333333332,0.0,0.0,0,22,49.034022,-7.840593581151714
2017-05-08 23:00:00,45.1576135,17.216666666666665,57.744166666666665,0.20266666666666666,0.4402083333333333,1012.0,0.30575,0.0,0.0,0,23,45.669122,-9.179885020528637
2017-05-09 00:00:00,45.597017,17.19125,60.76208333333333,0.24370833333333333,0.42975,1011.1666666666666,0.5594583333333333,0.0,0.0,0,0,45.1576135,-9.893582466233818
2017-05-09 01:00:00,44.429353,16.892500000000002,62.04624999999999,0.03145833333333333,0.041916666666666665,1010.2083333333334,0.6381249999999999,0.0,0.0,0,1,45.597017,-9.933048616783237
2017-05-09 02:00:00,43.8173345,16.839166666666667,62.240833333333335,0.08037499999999999,0.14675000000000002,1010.0,0.6967916666666666,0.0,0.0,0,2,44.429353,-9.29559391923785
2017-05-09 03:00:00,43.7871815,16.309166666666666,65.035,0.31620833333333337,0.4717083333333334,1010.0,0.6529583333333333,0.0,0.0,0,3,43.8173345,-8.024659857791685
2017-05-09 04:00:00,43.76992,15.476666666666667,67.01625,0.0,0.0,1009.8333333333334,0.7222083333333332,0.0,0.0,0,4,43.7871815,-6.2068584884144515
2017-05-09 05:00:00,53.044808,14.811250000000001,75.30416666666666,0.0,0.0,1009.3333333333334,10.636333333333333,0.0,0.0,0,5,43.76992,-3.9660699703704005
2017-05-09 06:00:00,74.336322,14.794583333333334,77.7625,0.0,0.0,1009.7083333333334,71.69,0.0,0.0,0,6,53.044808,-1.455000338086136
2017-05-09 07:00:00,110.396688,15.7852,75.296,0.0,0.0,1009.0,228.392,0.0,0.0,0,7,74.336322,1.1552251627369516
2017-05-09 08:00:00,233.468124,16.286666666666665,68.67,0.45425000000000004,1.0901666666666667,1009.4166666666666,289.34999999999997,0.0,0.0,0,8,110.396688,3.686723977819363
2017-05-09 09:00:00,235.5231165,16.69333333333333,66.045,5.475333333333334,6.813166666666667,1010.0,544.6416666666667,0.0,0.0,0,9,233.468124,5.966978646412833
2017-05-09 10:00:00,238.293041,17.31083333333333,60.31666666666666,4.762083333333334,6.080000000000001,1010.0,676.725,0.0,0.0,0,10,235.5231165,7.8405935811517145
2017-05-09 11:00:00,231.6416825,17.87333333333333,57.48416666666666,5.098083333333333,6.896916666666667,1010.0,974.9166666666666,0.0,0.0,0,11,238.293041,9.17988502052864
2017-05-09 12:00:00,225.7627215,18.008333333333333,58.2125,6.417333333333333,8.176416666666666,1009.1666666666666,946.0916666666667,0.0,0.0,0,12,231.6416825,9.893582466233818
2017-05-09 13:00:00,233.118087,18.11916666666667,60.92583333333334,8.685583333333334,10.6075,1009.0,637.775,0.0,0.0,0,13,225.7627215,9.933048616783237
2017-05-09 14:00:00,235.643947,17.170833333333334,71.5225,8.3405,10.420250000000001,1008.5,359.9583333333333,0.075,0.075,0,14,233.118087,9.295593919237854
2017-05-09 15:00:00,238.7940615,17.531666666666666,69.4325,9.598333333333334,12.201666666666668,1008.0,529.8916666666667,0.1625,0.20000000000000004,0,15,235.643947,8.024659857791692
2017-05-09 16:00:00,227.579986,16.908333333333335,70.14583333333333,7.459499999999999,9.581083333333334,1008.0,250.59166666666667,0.10000000000000002,0.20000000000000004,0,16,238.7940615,6.206858488414452
2017-05-09 17:00:00,134.360457,16.628333333333334,71.99166666666666,6.132416666666667,8.804416666666667,1008.0,140.5325,0.10000000000000002,0.20000000000000004,0,17,227.579986,3.96606997037041
2017-05-09 18:00:00,106.1746125,16.275833333333335,75.425,6.541250000000001,8.154583333333333,1008.0,68.46191666666667,0.125,0.225,0,18,134.360457,1.455000338086137
2017-05-09 19:00:00,87.0270205,15.605833333333335,81.04166666666667,4.530166666666667,6.206333333333333,1008.0,15.980666666666666,0.3875,0.5,0,19,106.1746125,-1.1552251627369503
2017-05-09 20:00:00,61.550576,16.015,80.5,4.5874999999999995,6.12125,1008.0,0.6368333333333334,0.35000000000000003,0.6,0,20,87.0270205,-3.6867239778193617
2017-05-09 21:00:00,49.216688,15.911666666666667,80.05,4.2995833333333335,5.890666666666667,1008.4166666666666,0.9645,0.3,0.6,0,21,61.550576,-5.966978646412833
2017-05-09 22:00:00,44.3858715,15.8575,78.51666666666667,4.614166666666667,6.037916666666667,1008.3333333333334,0.7661666666666668,0.3,0.6,0,22,49.216688,-7.840593581151714
2017-05-09 23:00:00,43.6126,15.782499999999999,78.54166666666667,4.699583333333334,5.9544999999999995,1008.0,0.8768333333333334,0.3,0.6,0,23,44.3858715,-9.179885020528637
2017-05-10 00:00:00,43.44217,15.694166666666666,79.06666666666666,4.6945,5.99625,1007.6666666666666,1.0245,0.3,0.0,0,0,43.6126,-9.893582466233818
2017-05-10 01:00:00,41.9867415,15.511666666666668,80.43333333333334,3.9955833333333337,5.157,1006.6666666666666,1.0405833333333334,0.3,0.0,0,1,43.44217,-9.933048616783237
2017-05-10 02:00:00,42.5657665,15.316666666666668,82.88333333333334,3.637333333333333,4.759083333333334,1006.0,0.6876666666666668,0.3,0.0,0,2,41.9867415,-9.29559391923785
2017-05-10 03:00:00,42.0505435,15.319166666666666,82.175,3.8208333333333333,4.88475,1005.4166666666666,0.5860833333333334,0.3,0.0,0,3,42.5657665,-8.024659857791685
2017-05-10 04:00:00,42.233428,15.350833333333334,80.64166666666667,4.1178333333333335,5.031666666666667,1004.9166666666666,1.24825,0.3333333333333333,0.03333333333333333,0,4,42.0505435,-6.2068584884144515
2017-05-10 05:00:00,48.795857,15.157499999999999,82.02499999999999,3.8156666666666665,4.675333333333334,1004.0833333333334,13.227583333333333,0.5833333333333334,0.3,0,5,42.233428,-3.9660699703704005
2017-05-10 06:00:00,68.756269,15.520000000000001,80.675,4.898833333333333,6.4366666666666665,1004.0,76.7925,0.45,0.3,0,6,48.795857,-1.455000338086136
2017-05-10 07:00:00,99.547726,15.994705882352939,75.0764705882353,6.980176470588235,8.774705882352942,1003.9411764705883,155.14705882352942,0.6352941176470589,0.3,0,7,68.756269,1.1552251627369516
2017-05-10 08:00:00,229.406209,16.655833333333334,71.16416666666667,7.65175,9.769416666666666,1003.1666666666666,253.82500000000002,0.375,0.3,0,8,99.547726,3.686723977819363
2017-05-10 09:00:00,221.1362025,16.89,69.20083333333334,8.986416666666667,11.5525,1003.0,275.8833333333333,0.03333333333333333,0.3333333333333333,0,9,229.406209,5.966978646412833
2017-05-10 10:00:00,230.867974,16.87333333333333,68.84333333333333,10.397499999999999,12.851666666666667,1002.3333333333334,186.21666666666667,0.2916666666666667,0.625,0,10,221.1362025,7.8405935811517145
2017-05-10 11:00:00,223.0795415,16.004166666666666,79.05,9.915000000000001,12.495,1002.0,260.81083333333333,2.841666666666667,3.4499999999999997,0,11,230.867974,9.17988502052864
2017-05-10 12:00:00,224.422224,16.215,79.69166666666666,8.93625,11.362499999999999,1001.75,323.825,0.6416666666666667,4.033333333333333,0,12,223.0795415,9.893582466233818
2017-05-10 13:00:00,231.2518785,15.421666666666667,78.36666666666666,6.813583333333334,8.637583333333334,1001.25,345.6275,2.275,6.3,0,13,224.422224,9.933048616783237
2017-05-10 14:00:00,216.650616,15.950000000000001,78.625,6.80275,8.65825,1001.0,285.18583333333333,1.6333333333333335,7.908333333333332,0,14,231.2518785,9.295593919237854
2017-05-10 15:00:00,232.2862575,16.234166666666667,72.85833333333333,8.461583333333333,10.839166666666666,1000.6666666666666,525.25,0.325,8.2,0,15,216.650616,8.024659857791692
2017-05-10 16:00:00,226.6052575,16.467499999999998,71.94166666666666,8.815083333333332,11.341666666666667,1000.0,302.90833333333336,0.0,8.2,0,16,232.2862575,6.206858488414452
2017-05-10 17:00:00,136.1353325,16.323333333333334,71.80166666666666,8.822416666666667,11.950000000000001,1000.0,158.75,0.0,8.2,0,17,226.6052575,3.96606997037041
2017-05-10 18:00:00,104.5192565,16.245,66.99916666666667,8.273666666666665,10.838333333333333,1000.0,139.92083333333332,0.0,8.2,0,18,136.1353325,1.455000338086137
2017-05-10 19:00:00,81.706327,15.738333333333335,69.44416666666666,7.4517500000000005,9.749166666666667,1000.0,9.155916666666666,0.0,8.2,0,19,104.5192565,-1.1552251627369503
2017-05-10 20:00:00,55.159014,15.57,70.595,6.4675,8.59475,1000.0,0.89975,0.0,8.2,0,20,81.706327,-3.6867239778193617
2017-05-10 21:00:00,45.877571,15.244166666666667,71.37916666666666,6.502583333333334,8.554499999999999,1000.4166666666666,0.7914166666666667,0.05833333333333333,8.258333333333333,0,21,55.159014,-5.966978646412833
2017-05-10 22:00:00,43.14938,15.023333333333333,75.625,6.415833333333333,8.866916666666667,1000.0833333333334,0.5214166666666666,0.7416666666666667,9.0,0,22,45.877571,-7.840593581151714
2017-05-10 23:00:00,42.5972305,14.515833333333333,78.08333333333333,7.6995000000000005,9.789250000000001,1000.0833333333334,0.6876666666666668,0.5583333333333333,9.558333333333334,0,23,43.14938,-9.179885020528637
2017-05-11 00:00:00,43.2527305,13.976666666666667,80.8,7.313666666666666,8.848333333333334,1000.0,0.5953333333333334,2.283333333333333,0.08333333333333333,0,0,42.5972305,-9.893582466233818
2017-05-11 01:00:00,42.3123065,14.101666666666667,80.14404761904761,7.353988095238095,9.031178571428573,1000.0952380952381,26.875166666666665,1.9892857142857143,0.11785714285714285,0,1,43.2527305,-9.933048616783237
2017-05-11 02:00:00,42.4324815,14.226666666666667,79.48809523809524,7.3943095238095236,9.21402380952381,1000.1904761904761,53.155,1.6952380952380952,0.1523809523809524,0,2,42.3123065,-9.29559391923785
2017-05-11 03:00:00,42.517915,14.351666666666667,78.83214285714286,7.434630952380952,9.396869047619049,1000.2857142857142,79.43483333333333,1.401190476190476,0.1869047619047619,0,3,42.4324815,-8.024659857791685
2017-05-11 04:00:00,41.9176955,14.476666666666667,78.17619047619047,7.474952380952381,9.579714285714285,1000.3809523809524,105.71466666666666,1.1071428571428572,0.22142857142857142,0,4,42.517915,-6.2068584884144515
2017-05-11 05:00:00,49.0211305,14.601666666666667,77.52023809523808,7.515273809523809,9.762559523809523,1000.4761904761905,131.99450000000002,0.8130952380952383,0.25595238095238093,0,5,41.9176955,-3.9660699703704005
2017-05-11 06:00:00,71.0415605,14.726666666666667,76.86428571428571,7.555595238095238,9.945404761904761,1000.5714285714286,158.27433333333335,0.5190476190476192,0.2904761904761905,0,6,49.0211305,-1.455000338086136
2017-05-11 07:00:00,91.154267,14.851666666666667,76.20833333333333,7.595916666666667,10.12825,1000.6666666666666,184.55416666666667,0.225,0.325,0,7,71.0415605,1.1552251627369516
2017-05-11 08:00:00,213.134514,14.523333333333333,78.45833333333333,6.483499999999999,8.826583333333334,1001.4166666666666,229.07750000000001,4.8,5.083333333333333,0,8,91.154267,3.686723977819363
2017-05-11 09:00:00,198.563186,15.871666666666668,69.74,9.340416666666666,11.845,1001.8333333333334,503.55833333333334,0.26666666666666666,5.3,0,9,213.134514,5.966978646412833
